Row,KOI_ID,Label,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
1635,9411412.0,1.0,5671.0,4.501,0.28,0.955,1.054
1636,7008211.0,1.0,5227.0,4.623,-0.94,0.64,0.628
1637,7620413.0,1.0,5497.0,4.512,0.0,0.872,0.9009999999999999
1638,4545187.0,1.0,5365.0,4.537,0.0,0.8340000000000001,0.873
1639,10854546.0,1.0,5132.0,4.457,0.16,0.8859999999999999,0.82
1640,11774991.0,1.0,5714.0,4.274,0.14,1.208,0.9990000000000001
1641,11774991.0,1.0,6045.0,4.069,0.02,1.629,1.133
1642,8261920.0,0.0,5275.0,4.505,-0.3,0.7959999999999999,0.7390000000000001
1643,8261920.0,0.0,5275.0,4.505,-0.3,0.7959999999999999,0.7390000000000001
1644,8261920.0,0.0,5383.0,4.603,-0.22,0.759,0.851
1645,9112931.0,1.0,5616.0,4.327,0.14,1.111,0.9570000000000001
1646,9071593.0,1.0,6106.0,4.497,-0.24,0.94,1.013
1647,8126558.0,0.0,5616.0,4.327,0.14,1.111,0.9570000000000001
1648,11811193.0,1.0,5616.0,4.327,0.14,1.111,0.9570000000000001
1649,3734418.0,1.0,5642.0,4.542,-0.14,0.846,0.91
1650,8681734.0,1.0,5642.0,4.542,-0.14,0.846,0.91
1651,10232693.0,0.0,5208.0,4.563,-0.14,0.772,0.7959999999999999
1652,10212441.0,1.0,5208.0,4.563,-0.14,0.772,0.7959999999999999
1653,6119141.0,0.0,4458.0,4.6110000000000015,-0.16,0.6579999999999999,0.645
1654,8247771.0,1.0,5390.0,4.499,0.06,0.8759999999999999,0.883
1655,8165946.0,1.0,5390.0,4.499,0.06,0.8759999999999999,0.883
1656,12017109.0,1.0,5504.0,3.999,0.3,1.7369999999999999,1.099
1657,9225395.0,1.0,6015.0,4.37,-0.12,1.081,0.998
1658,10709622.0,1.0,6015.0,4.37,-0.12,1.081,0.998
1659,11499228.0,1.0,5988.0,4.507,-0.12,0.934,1.021
1660,9022166.0,1.0,6157.0,4.049,-0.02,1.695,1.173
1661,10965588.0,1.0,6469.0,4.253,0.44,1.4669999999999999,1.406
1662,10670119.0,1.0,5741.0,4.555,-0.16,0.846,0.938
1663,10670119.0,1.0,5741.0,4.555,-0.16,0.846,0.938
1664,4043443.0,0.0,5167.0,4.555,-0.04,0.787,0.812
1665,8491277.0,1.0,4922.0,4.505,0.2,0.823,0.79
1666,3734418.0,0.0,6109.0,3.985,0.2,1.9969999999999999,1.406
1667,8613535.0,0.0,6170.0,4.472,-0.16,0.992,1.063
1668,12256520.0,1.0,5774.0,4.567,-0.3,0.818,0.907
1669,3337432.0,0.0,4275.0,4.704,-0.76,0.5329999999999999,0.525
1670,5629538.0,1.0,5093.0,4.586,-0.38,0.7090000000000001,0.7070000000000001
1671,8561231.0,1.0,5640.0,4.447,0.14,0.978,0.977
1672,8235924.0,1.0,4670.0,4.635,0.06,0.682,0.7609999999999999
1674,6200235.0,1.0,5794.0,4.282,0.14,1.216,1.032
1675,11460462.0,1.0,4229.0,4.655,-0.12,0.615,0.625
1676,8612275.0,1.0,5303.0,4.55,-0.4,0.753,0.7340000000000001
1677,8612275.0,1.0,5579.0,4.3889999999999985,0.14,1.0290000000000001,0.945
1678,7207061.0,1.0,5303.0,4.63,-0.38,0.708,0.785
1679,4545187.0,1.0,6153.0,4.382,0.02,1.109,1.077
1680,7286911.0,1.0,4856.0,4.624,0.0,0.705,0.79
1681,8591173.0,0.0,4856.0,4.624,0.0,0.705,0.79
1682,6962109.0,1.0,4245.0,4.641,0.0,0.637,0.649
1683,5706595.0,1.0,4245.0,4.641,0.0,0.637,0.649
1684,5706595.0,1.0,4245.0,4.641,0.0,0.637,0.649
1685,10489345.0,1.0,4175.0,4.715,-0.46,0.544,0.561
1686,11774303.0,0.0,5225.0,4.505,0.14,0.8590000000000001,0.861
1687,10329469.0,1.0,5516.0,4.399,-0.06,0.9670000000000001,0.856
1688,9654875.0,0.0,6226.0,4.247,0.02,1.3330000000000002,1.143
1689,9717943.0,1.0,5143.0,4.561,-0.06,0.778,0.8029999999999999
1690,8026752.0,1.0,5344.0,4.4689999999999985,0.14,0.907,0.884
1691,1872821.0,0.0,5975.0,3.755,-0.38,2.399,1.194
1692,8013439.0,1.0,5798.0,4.025,-0.4,1.525,0.899
1693,8013439.0,1.0,5799.0,4.37,-0.12,1.042,0.9279999999999999
1694,8013439.0,0.0,4496.0,4.65,0.06,0.6579999999999999,0.725
1695,7207061.0,1.0,5985.0,4.468,-0.04,0.981,1.03
1696,6921944.0,1.0,5806.0,4.5280000000000005,-0.04,0.899,0.996
1697,9532052.0,1.0,5325.0,4.39,0.12,0.975,0.852
1698,8164012.0,1.0,6119.0,4.353,-0.1,1.119,1.0270000000000001
1699,4140813.0,0.0,6285.0,4.441,-0.18,1.0390000000000001,1.084
1700,8611781.0,1.0,5508.0,3.897,0.1,1.9880000000000002,1.136
1701,3097926.0,0.0,5052.0,4.48,0.16,0.855,0.805
1702,10518424.0,0.0,3825.0,4.749,0.07,0.524,0.561
1703,5730445.0,0.0,3825.0,4.749,0.07,0.524,0.561
1704,5601258.0,0.0,4602.0,4.637,0.0,0.675,0.733
1705,7960980.0,1.0,5997.0,4.364,0.02,1.11,1.037
1706,8107225.0,1.0,5211.0,4.5,-0.04,0.8320000000000001,0.799
1707,3458028.0,1.0,6249.0,4.428,-0.04,1.0759999999999998,1.13
1708,3342794.0,1.0,5382.0,4.5710000000000015,0.1,0.8270000000000001,0.9279999999999999
1709,3342794.0,1.0,6208.0,3.898,-0.1,2.088,1.256
1710,5716932.0,0.0,6136.0,4.414,-0.36,1.005,0.956
1711,11288051.0,1.0,5726.0,4.559,-0.18,0.838,0.93
1712,7515670.0,0.0,3814.0,4.687,0.24,0.57,0.5760000000000001
1713,11566256.0,0.0,6096.0,4.397,-0.04,1.077,1.054
1714,8495415.0,1.0,5325.0,4.384,0.14,0.985,0.857
1715,4055304.0,1.0,6387.0,4.271,0.2,1.381,1.306
1716,4857213.0,1.0,5463.0,4.492,0.16,0.91,0.937
1717,9415108.0,1.0,5463.0,4.492,0.16,0.91,0.937
1718,4262581.0,1.0,5376.0,4.5760000000000005,-0.02,0.8059999999999999,0.897
1719,8591693.0,0.0,5303.0,4.63,-0.38,0.708,0.785
1720,4833421.0,1.0,5420.0,4.555,0.14,0.85,0.945
1721,8282651.0,1.0,5109.0,3.96,0.1,1.671,0.929
1722,3548044.0,1.0,5477.0,4.578,-0.16,0.794,0.8759999999999999
1723,11401767.0,1.0,5569.0,4.459,0.14,0.9540000000000001,0.955
1724,10909127.0,1.0,5569.0,4.459,0.14,0.9540000000000001,0.955
1725,3661886.0,1.0,4949.0,4.552,-0.18,0.741,0.715
1726,3661886.0,1.0,6521.0,4.352,0.21,1.276,1.334
1727,2439243.0,1.0,5162.0,4.6110000000000015,-0.18,0.736,0.8170000000000001
1728,9221517.0,1.0,7495.0,3.926,-0.1,2.3890000000000002,1.754
1729,6751874.0,1.0,6213.0,4.387,0.36,1.195,1.27
1730,5602588.0,1.0,6228.0,4.441,-0.08,1.0490000000000002,1.107
1731,11288051.0,1.0,5806.0,4.5280000000000005,-0.04,0.899,0.996
1732,5602588.0,0.0,6197.0,3.837,-0.32,2.188,1.198
1733,5385304.0,0.0,6197.0,3.837,-0.32,2.188,1.198
1734,5547480.0,0.0,6197.0,3.837,-0.32,2.188,1.198
1735,11462341.0,0.0,5376.0,4.5760000000000005,-0.02,0.8059999999999999,0.897
1736,9405595.0,0.0,4299.0,4.604,0.38,0.6970000000000001,0.713
1737,3546060.0,1.0,5332.0,4.597,-0.22,0.755,0.8240000000000001
1738,7019489.0,0.0,5907.0,4.041,0.16,1.705,1.165
1739,2141783.0,0.0,4500.0,4.638,0.28,0.688,0.768
1740,4144576.0,1.0,5878.0,4.363,-0.24,1.041,0.912
1741,8494542.0,0.0,5062.0,4.481,0.14,0.853,0.8029999999999999
1742,9992325.0,1.0,6106.0,4.496,-0.34,0.9229999999999999,0.9740000000000001
1743,11073656.0,0.0,5009.0,4.515,0.0,0.799,0.763
1744,10206675.0,0.0,3867.0,4.718,0.1,0.552,0.581
1745,9945370.0,1.0,5265.0,4.58,0.14,0.81,0.91
1746,3832716.0,0.0,5216.0,4.58,0.14,0.804,0.8959999999999999
1747,8453211.0,0.0,7216.0,3.983,-0.36,2.043,1.462
1748,8973129.0,1.0,5845.0,4.2,-0.02,1.314,0.998
1749,12505654.0,0.0,5845.0,4.2,-0.02,1.314,0.998
1750,7215678.0,0.0,6160.0,3.976,0.24,2.046,1.443
1751,11670125.0,1.0,4983.0,4.66,-0.44,0.6509999999999999,0.715
1752,11461844.0,1.0,6191.0,4.546,-0.5,0.865,0.961
1753,7449554.0,0.0,6063.0,4.476,0.07,1.012,1.117
1754,9351920.0,1.0,5080.0,4.538,0.0,0.7929999999999999,0.792
1755,2161536.0,0.0,5132.0,4.457,0.16,0.8859999999999999,0.82
1756,10549023.0,1.0,5146.0,4.445,0.2,0.905,0.8320000000000001
1757,9661979.0,1.0,5362.0,4.352,0.16,1.032,0.873
1758,8219268.0,1.0,5443.0,3.74,0.26,2.6519999999999997,1.41
1759,10531955.0,1.0,6036.0,4.4910000000000005,-0.16,0.9490000000000001,1.018
1760,4833421.0,1.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1761,8168187.0,1.0,4478.0,4.615,-0.22,0.6509999999999999,0.637
1762,4142847.0,1.0,5670.0,4.387,-0.36,0.95,0.802
1763,10203349.0,1.0,6056.0,4.332,0.16,1.209,1.147
1764,9718066.0,1.0,5431.0,4.563,0.12,0.843,0.945
1765,3440978.0,0.0,5949.0,4.303,0.0,1.1840000000000002,1.0270000000000001
1766,3867615.0,1.0,5949.0,4.303,0.0,1.1840000000000002,1.0270000000000001
1767,12121570.0,0.0,5624.0,4.218,0.04,1.244,0.9309999999999999
1768,8410415.0,0.0,5173.0,4.55,0.16,0.8220000000000001,0.8740000000000001
1769,7987866.0,0.0,5862.0,4.148,0.16,1.463,1.097
1770,9532710.0,0.0,5766.0,4.517,-0.32,0.853,0.8740000000000001
1771,11560897.0,1.0,6075.0,4.4860000000000015,-0.12,0.9690000000000001,1.048
1772,11342416.0,1.0,4983.0,4.66,-0.44,0.6509999999999999,0.715
1773,9086251.0,0.0,6075.0,4.4860000000000015,-0.12,0.9690000000000001,1.048
1774,4254466.0,1.0,6715.0,3.754,0.02,2.763,1.581
1775,5801571.0,0.0,6032.0,4.485,-0.06,0.973,1.055
1776,9904006.0,1.0,4132.0,4.682,-0.2,0.581,0.593
1777,5288570.0,0.0,6244.0,4.46,-0.2,1.0090000000000001,1.069
1778,9364609.0,1.0,4818.0,4.6389999999999985,-0.68,0.618,0.607
1779,7457296.0,1.0,5485.0,4.574,-0.12,0.805,0.8909999999999999
1780,10328458.0,1.0,6056.0,4.1789999999999985,0.0,1.411,1.0959999999999999
1781,7050060.0,0.0,5237.0,4.5,0.3,0.887,0.907
1782,4248120.0,0.0,6455.0,4.125,-0.36,1.496,1.087
1783,9580992.0,0.0,4973.0,4.537,-0.08,0.768,0.741
1784,8321314.0,1.0,5751.0,4.458,-0.02,0.958,0.9620000000000001
1785,6934986.0,0.0,4098.0,4.662,0.08,0.615,0.634
1786,4049901.0,0.0,5861.0,4.546,-0.2,0.865,0.9570000000000001
1787,11498128.0,1.0,6158.0,4.152,-0.38,1.368,0.9690000000000001
1788,8041216.0,1.0,5544.0,4.435,-0.4,0.875,0.7609999999999999
1789,11824786.0,1.0,5468.0,4.427,0.14,0.968,0.9129999999999999
1790,12254909.0,1.0,5230.0,4.5939999999999985,0.0,0.777,0.873
1791,10798331.0,0.0,6086.0,4.511,-0.26,0.9209999999999999,1.003
1792,9364290.0,1.0,4859.0,4.545,-0.02,0.757,0.7340000000000001
1793,9364290.0,1.0,6102.0,4.457,0.0,1.026,1.099
1794,5022828.0,1.0,5583.0,4.077,0.16,1.53,1.0170000000000001
1795,8233702.0,1.0,6142.0,4.456,0.07,1.046,1.143
1796,11403339.0,1.0,3967.0,4.674,0.06,0.5870000000000001,0.593
1797,8260902.0,1.0,6643.0,4.357,-0.1,1.216,1.235
1798,8381204.0,1.0,5390.0,4.303,0.2,1.104,0.893
1799,12058204.0,1.0,4604.0,2.9360000000000004,0.3,6.221,1.218
1800,12058204.0,1.0,5821.0,4.328,0.04,1.1320000000000001,0.995
1801,4833421.0,1.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1802,5357545.0,0.0,5528.0,3.892,-0.3,1.839,0.9620000000000001
1803,6871071.0,1.0,4895.0,4.589,0.16,0.759,0.8170000000000001
1804,5342473.0,0.0,5559.0,4.127,0.14,1.412,0.9740000000000001
1805,9334893.0,0.0,4657.0,4.641,0.02,0.67,0.748
1806,9963265.0,0.0,5250.0,4.522,-0.36,0.7709999999999999,0.721
1807,10583761.0,1.0,6053.0,4.279,0.06,1.26,1.0979999999999999
1808,7542813.0,1.0,5051.0,4.628,-0.24,0.706,0.7859999999999999
1809,12058147.0,1.0,5316.0,4.459,0.16,0.915,0.878
1810,8164257.0,1.0,5242.0,4.556,-0.54,0.722,0.684
1811,8164257.0,1.0,5383.0,3.824,-0.64,1.829,0.813
1812,8164257.0,1.0,5883.0,4.149,0.2,1.5290000000000001,1.205
1813,10593759.0,0.0,6126.0,4.224,0.14,1.406,1.212
1814,6774537.0,1.0,6164.0,4.227,0.38,1.446,1.286
1815,10404582.0,1.0,5852.0,4.353,0.14,1.129,1.048
1816,5959753.0,1.0,6366.0,4.352,0.16,1.236,1.2570000000000001
1817,6021193.0,1.0,6178.0,4.269,-0.04,1.2670000000000001,1.085
1818,6021193.0,1.0,6153.0,3.597,-0.12,3.279,1.55
1819,6871071.0,1.0,5311.0,4.532,-0.18,0.8,0.7959999999999999
1820,6871071.0,1.0,5178.0,4.521,-0.26,0.778,0.732
1821,6287313.0,1.0,4816.0,4.6080000000000005,0.24,0.748,0.836
1822,9289704.0,0.0,5974.0,4.216,-0.24,1.26,0.953
1823,9278725.0,1.0,5530.0,4.425,-0.34,0.892,0.773
1824,4458082.0,1.0,5329.0,4.572,0.1,0.8190000000000001,0.912
1825,8042453.0,1.0,5523.0,4.526,0.16,0.8909999999999999,0.972
1826,10874215.0,0.0,5765.0,4.2360000000000015,0.0,1.242,0.968
1827,6666233.0,0.0,5425.0,4.549,-0.22,0.797,0.8220000000000001
1828,7661065.0,0.0,5679.0,4.435,0.0,0.972,0.938
1829,3937519.0,0.0,5767.0,4.396,0.0,1.03,0.963
1830,8866137.0,1.0,6119.0,4.497,-0.26,0.938,1.01
1831,10857519.0,1.0,6074.0,4.368,0.3,1.183,1.197
1832,9517393.0,1.0,5708.0,4.365,0.0,1.054,0.9390000000000001
1833,9351316.0,1.0,5587.0,4.188,0.14,1.3090000000000002,0.963
1834,6021193.0,1.0,5587.0,4.188,0.14,1.3090000000000002,0.963
1835,10617017.0,1.0,9565.0,4.088,0.07,2.286,2.335
1836,3229150.0,0.0,5730.0,4.545,-0.06,0.87,0.968
1837,7989422.0,0.0,5412.0,4.562,0.14,0.843,0.945
1838,9641481.0,1.0,5432.0,4.42,-0.16,0.9129999999999999,0.8009999999999999
1839,8892157.0,1.0,6057.0,4.45,-0.1,1.0,1.024
1840,8892157.0,0.0,5588.0,4.331,0.14,1.1,0.946
1841,11569782.0,1.0,5588.0,4.331,0.14,1.1,0.946
1842,4833421.0,1.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1843,11520459.0,0.0,4901.0,4.618,0.04,0.716,0.807
1844,7219825.0,1.0,5640.0,4.087,0.14,1.515,1.024
1845,3749978.0,1.0,6047.0,4.343,-0.08,1.129,1.021
1846,10010440.0,1.0,4729.0,4.726,-1.42,0.525,0.534
1847,11718144.0,0.0,6090.0,4.447,0.21,1.071,1.173
1848,4247991.0,0.0,5266.0,4.484,-0.18,0.8290000000000001,0.765
1849,4247991.0,0.0,6205.0,4.419,-0.58,0.973,0.9059999999999999
1850,10026544.0,0.0,5866.0,4.2,-0.16,1.2819999999999998,0.95
1851,9473078.0,1.0,4954.0,4.5,0.18,0.828,0.7909999999999999
1852,10864531.0,1.0,4954.0,4.5,0.18,0.828,0.7909999999999999
1853,10864531.0,1.0,4954.0,4.5,0.18,0.828,0.7909999999999999
1854,2853780.0,0.0,6248.0,4.328,-0.06,1.181,1.078
1855,9472000.0,0.0,4983.0,4.512,0.06,0.807,0.7709999999999999
1856,10253547.0,1.0,5757.0,4.431,0.14,1.0170000000000001,1.016
1857,10253547.0,1.0,5022.0,4.485,0.18,0.8490000000000001,0.804
1858,12505076.0,0.0,5711.0,4.221,0.48,1.391,1.173
1859,6185476.0,0.0,5711.0,4.221,0.48,1.391,1.173
1860,12116380.0,1.0,5640.0,4.087,0.14,1.515,1.024
1861,2556650.0,1.0,5640.0,4.087,0.14,1.515,1.024
1862,10600955.0,1.0,6082.0,4.445,-0.08,1.014,1.041
1863,10801100.0,0.0,7818.0,3.365,0.07,5.555,2.6069999999999998
1864,4473226.0,1.0,5002.0,4.543,-0.18,0.753,0.723
1865,8914779.0,0.0,6688.0,4.3039999999999985,0.07,1.347,1.3359999999999999
1866,2854181.0,0.0,5911.0,4.519,-0.1,0.914,1.006
1867,8963721.0,0.0,5841.0,4.52,0.07,0.9309999999999999,1.047
1868,10132832.0,1.0,3862.0,4.69,0.08,0.563,0.5660000000000001
1869,3219995.0,1.0,5290.0,4.519,0.14,0.858,0.887
1870,6062929.0,0.0,5392.0,4.314,0.18,1.087,0.888
1871,7504778.0,1.0,5136.0,4.607,-0.12,0.7440000000000001,0.8270000000000001
1872,7219825.0,1.0,6084.0,4.204,-0.06,1.358,1.0759999999999998
1873,7097965.0,0.0,6063.0,4.476,0.07,1.012,1.117
1874,4249725.0,1.0,4243.0,4.637,0.02,0.6409999999999999,0.6509999999999999
1875,3967326.0,0.0,5711.0,4.221,0.48,1.391,1.173
1876,6768394.0,1.0,6154.0,4.12,0.14,1.636,1.287
1877,6768394.0,1.0,5942.0,4.506,-0.06,0.938,1.028
1878,5211199.0,0.0,5957.0,3.849,-0.62,1.953,0.983
1879,8804455.0,0.0,5520.0,4.339,0.16,1.08,0.9279999999999999
1880,8804455.0,0.0,5709.0,4.489,0.14,0.95,1.014
1881,5546761.0,1.0,5830.0,4.54,-0.14,0.8759999999999999,0.97
1882,5546761.0,0.0,4827.0,3.942,0.56,1.7269999999999999,0.9520000000000001
1883,9205938.0,1.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1884,10723367.0,1.0,5427.0,4.495,0.07,0.887,0.8959999999999999
1885,10723367.0,1.0,6086.0,4.274,-0.16,1.216,1.013
1886,5005121.0,0.0,5712.0,4.534,-0.1,0.87,0.9440000000000001
1887,4833421.0,1.0,6319.0,4.447,-0.22,1.032,1.084
1888,8229458.0,1.0,5475.0,4.521,0.14,0.884,0.946
1891,9003401.0,0.0,6146.0,3.8,-0.42,2.251,1.166
1892,5978559.0,0.0,5457.0,4.239,0.14,1.196,0.903
1893,8872048.0,0.0,5910.0,4.505,-0.02,0.94,1.032
1894,7746958.0,0.0,5910.0,4.505,-0.02,0.94,1.032
1895,6768394.0,1.0,5295.0,3.617,0.02,3.1519999999999997,1.501
1896,6922710.0,1.0,5866.0,4.175,0.0,1.367,1.02
1897,11348997.0,1.0,6103.0,4.202,0.02,1.383,1.109
1898,5705819.0,0.0,6103.0,4.202,0.02,1.383,1.109
1899,6696580.0,1.0,5831.0,4.517,0.0,0.9209999999999999,1.016
1900,11358389.0,1.0,3745.0,4.784,-0.02,0.47,0.49
1901,7204981.0,1.0,5330.0,4.3660000000000005,0.18,1.013,0.8690000000000001
1902,3847907.0,1.0,3731.0,4.83,-0.28,0.433,0.46299999999999997
1903,4370527.0,1.0,5565.0,4.251,0.32,1.246,1.008
1904,6041734.0,1.0,6711.0,4.097,-0.24,1.6980000000000002,1.32
1905,5125347.0,0.0,5570.0,4.471,-0.08,0.904,0.882
1906,9336200.0,1.0,6258.0,3.939,-0.3,1.896,1.14
1907,4770617.0,1.0,5492.0,4.3889999999999985,0.16,1.016,0.9209999999999999
1908,4454934.0,1.0,5700.0,4.382,-0.12,1.008,0.894
1909,9458343.0,1.0,5957.0,4.498,0.07,0.971,1.083
1910,7120108.0,0.0,6103.0,4.496,-0.2,0.9490000000000001,1.028
1911,10730703.0,1.0,5165.0,4.633,-0.32,0.7020000000000001,0.782
1912,8007644.0,1.0,6218.0,4.421,-0.04,1.077,1.114
1913,11192235.0,0.0,6086.0,4.274,-0.16,1.216,1.013
1914,6383785.0,1.0,5887.0,4.29,-0.06,1.177,0.985
1915,6696580.0,1.0,4090.0,4.6960000000000015,-0.18,0.5710000000000001,0.591
1916,6525946.0,0.0,5229.0,4.378,0.32,1.005,0.878
1917,4249725.0,1.0,5862.0,4.194,-0.1,1.307,0.973
1918,8505920.0,0.0,5862.0,4.194,-0.1,1.307,0.973
1919,7918992.0,1.0,5343.0,3.764,0.08,2.506,1.33
1920,6041734.0,0.0,5716.0,4.343,0.04,1.091,0.955
1921,11308499.0,1.0,5716.0,4.343,0.04,1.091,0.955
1922,11308499.0,1.0,5795.0,4.265,0.16,1.247,1.042
1925,7802719.0,1.0,5500.0,4.218,0.14,1.238,0.922
1926,11030475.0,0.0,5500.0,4.218,0.14,1.238,0.922
1927,11030475.0,0.0,5561.0,4.263,0.16,1.19,0.946
1928,11030475.0,0.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1929,5023956.0,0.0,3810.0,4.753,-0.02,0.513,0.5429999999999999
1930,12401863.0,1.0,5560.0,4.379,0.16,1.04,0.943
1931,5534941.0,0.0,4641.0,4.557,0.16,0.747,0.7340000000000001
1932,11121752.0,1.0,6000.0,4.363,0.06,1.126,1.068
1933,11121752.0,1.0,6002.0,4.424,0.2,1.081,1.135
1935,9307509.0,0.0,5780.0,4.438,0.0,1.0,1.0
1936,10158729.0,1.0,5862.0,4.194,-0.1,1.307,0.973
1937,6105462.0,1.0,5865.0,4.393,0.07,1.0659999999999998,1.024
1938,3120355.0,1.0,3879.0,4.707,0.32,0.578,0.619
1939,6047072.0,1.0,5191.0,4.597,-0.06,0.764,0.85
1942,11410904.0,1.0,5364.0,4.394,0.14,0.982,0.872
1943,5021737.0,0.0,5646.0,4.37,0.22,1.08,0.996
1944,3862246.0,0.0,5480.0,4.485,0.24,0.9309999999999999,0.966
1945,4173026.0,0.0,5596.0,4.105,0.14,1.466,0.998
1946,10471621.0,0.0,6174.0,4.417,0.1,1.103,1.162
1947,10471621.0,0.0,5569.0,4.566,-0.08,0.8290000000000001,0.9279999999999999
1948,5350244.0,1.0,6172.0,4.198,0.16,1.4709999999999999,1.25
1949,5374403.0,1.0,5912.0,4.342,-0.14,1.094,0.96
1950,10925113.0,0.0,5649.0,4.4110000000000005,0.0,0.992,0.9229999999999999
1951,11769801.0,0.0,5123.0,4.501,0.14,0.847,0.828
1952,11752906.0,0.0,5288.0,4.391,0.18,0.978,0.858
1953,1995519.0,1.0,5831.0,4.517,0.0,0.9209999999999999,1.016
1954,4914566.0,1.0,3821.0,4.755,-0.28,0.486,0.49
1955,6198182.0,0.0,5794.0,4.282,0.14,1.216,1.032
1956,10024051.0,1.0,6228.0,4.441,-0.08,1.0490000000000002,1.107
1957,8676038.0,0.0,5096.0,2.435,-1.52,8.769,0.763
1958,4349452.0,1.0,4090.0,4.6960000000000015,-0.18,0.5710000000000001,0.591
1959,8676038.0,0.0,5330.0,4.3660000000000005,0.18,1.013,0.8690000000000001
1960,8073806.0,0.0,5806.0,4.4,0.16,1.064,1.037
1961,10419312.0,0.0,6240.0,4.4060000000000015,-0.38,1.025,0.975
1962,3234598.0,1.0,5859.0,4.335,0.16,1.162,1.064
1963,10453588.0,1.0,5859.0,4.335,0.16,1.162,1.064
1964,11125613.0,1.0,5450.0,4.563,0.1,0.8420000000000001,0.9440000000000001
1965,8074328.0,0.0,5450.0,4.563,0.1,0.8420000000000001,0.9440000000000001
1966,7212184.0,1.0,4487.0,4.644,-0.44,0.612,0.601
1967,6956014.0,0.0,5167.0,4.555,-0.04,0.787,0.812
1968,9757613.0,1.0,5290.0,4.604,-0.22,0.746,0.821
1969,5307858.0,0.0,5167.0,4.555,-0.04,0.787,0.812
1970,6605493.0,1.0,6190.0,4.487,-1.94,0.7929999999999999,0.7040000000000001
1971,4670217.0,0.0,5865.0,4.266,0.16,1.272,1.088
1972,7259298.0,1.0,5423.0,4.105,0.08,1.4040000000000001,0.915
1973,9574179.0,0.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1974,6211812.0,0.0,6038.0,4.284,-0.16,1.1909999999999998,0.995
1975,11391755.0,0.0,5547.0,4.46,0.0,0.925,0.9
1976,11391755.0,0.0,5052.0,4.503,0.02,0.816,0.773
1977,9088780.0,0.0,6250.0,4.44,-0.22,1.0190000000000001,1.038
1978,8894646.0,0.0,6429.0,4.2410000000000005,-0.46,1.262,1.011
1979,3234598.0,1.0,5779.0,4.238,0.16,1.284,1.0390000000000001
1980,8611832.0,1.0,5984.0,4.521,-0.2,0.9059999999999999,0.993
1981,8611832.0,1.0,5450.0,4.563,0.1,0.8420000000000001,0.9440000000000001
1982,5621586.0,0.0,5450.0,4.563,0.1,0.8420000000000001,0.9440000000000001
1983,9210387.0,0.0,5761.0,4.492,0.14,0.956,1.035
1984,11852982.0,0.0,6501.0,4.212,-0.1,1.4409999999999998,1.236
1985,8559152.0,1.0,5408.0,4.476,-0.06,0.878,0.8420000000000001
1986,2718778.0,0.0,5738.0,4.426,-0.06,0.981,0.9359999999999999
1987,3122913.0,0.0,4405.0,4.732,-1.1,0.511,0.513
1988,9229657.0,1.0,4405.0,4.732,-1.1,0.511,0.513
1989,10415227.0,0.0,6084.0,4.319,-0.06,1.169,1.037
1990,5175024.0,1.0,5529.0,4.457,0.0,0.925,0.893
1991,9026749.0,1.0,5096.0,4.618,-0.4,0.6890000000000001,0.7190000000000001
1992,12216278.0,0.0,6440.0,3.984,-0.14,1.921,1.2990000000000002
1993,9159242.0,0.0,3757.0,4.681,0.48,0.5760000000000001,0.581
1994,12061096.0,0.0,5623.0,4.596,-0.4,0.763,0.853
1995,5794240.0,1.0,5979.0,3.854,-0.12,2.164,1.219
1996,6933567.0,1.0,5854.0,4.4689999999999985,0.06,0.9790000000000001,1.03
1997,9993529.0,0.0,5255.0,4.617,-0.34,0.716,0.7759999999999999
1999,6044553.0,0.0,6267.0,4.28,-0.06,1.258,1.097
2001,4349452.0,1.0,5903.0,4.437,-0.26,0.961,0.922
2002,10027247.0,1.0,5002.0,3.344,-0.06,4.131,1.375
2003,6343170.0,1.0,4513.0,4.574,0.16,0.722,0.7120000000000001
2004,7107802.0,1.0,5753.0,4.2,-0.28,1.222,0.863
2005,11752632.0,1.0,4838.0,4.524,0.18,0.7959999999999999,0.7709999999999999
2006,10028535.0,1.0,6395.0,4.275,-0.28,1.237,1.048
2007,7047207.0,1.0,5843.0,4.069,0.14,1.615,1.115
2008,5212220.0,0.0,4094.0,1.6269999999999998,-0.04,24.488000000000003,0.925
2009,9964748.0,0.0,3879.0,4.708,-0.12,0.537,0.537
2010,9842937.0,0.0,6117.0,4.457,-0.02,1.025,1.095
2011,9757613.0,1.0,5806.0,4.353,0.06,1.101,0.996
2012,8247770.0,0.0,4905.0,4.5360000000000005,0.02,0.774,0.75
2013,6867588.0,0.0,6075.0,4.541,-0.46,0.858,0.934
2014,7501646.0,0.0,5692.0,4.288,0.16,1.188,0.997
2015,11962284.0,1.0,5420.0,4.487,-0.06,0.871,0.8490000000000001
2016,2573056.0,0.0,6133.0,4.367,-0.06,1.112,1.0490000000000002
2017,6842682.0,1.0,6133.0,4.367,-0.06,1.112,1.0490000000000002
